gutenberg_id	text
35	Then I remember Weena kissing my hands and ears, and the voices of
35	others among the Eloi. Then, for a time, I was insensible.
35	
35	
35	
35	
35	VII
35	
35	
35	'Now, indeed, I seemed in a worse case than before. Hitherto,
35	except during my night's anguish at the loss of the Time Machine,
35	I had felt a sustaining hope of ultimate escape, but that hope was
35	staggered by these new discoveries. Hitherto I had merely thought
35	myself impeded by the childish simplicity of the little people, and
35	by some unknown forces which I had only to understand to overcome;
35	but there was an altogether new element in the sickening quality of
35	the Morlocks--a something inhuman and malign. Instinctively I
35	loathed them. Before, I had felt as a man might feel who had fallen
35	into a pit: my concern was with the pit and how to get out of it.
35	Now I felt like a beast in a trap, whose enemy would come upon him
35	soon.
35	
35	'The enemy I dreaded may surprise you. It was the darkness of the
35	new moon. Weena had put this into my head by some at first
35	incomprehensible remarks about the Dark Nights. It was not now
35	such a very difficult problem to guess what the coming Dark Nights
35	might mean. The moon was on the wane: each night there was a longer
35	interval of darkness. And I now understood to some slight degree at
35	least the reason of the fear of the little Upper-world people for
35	the dark. I wondered vaguely what foul villainy it might be that
35	the Morlocks did under the new moon. I felt pretty sure now that
35	my second hypothesis was all wrong. The Upper-world people might
35	once have been the favoured aristocracy, and the Morlocks their
35	mechanical servants: but that had long since passed away. The two
35	species that had resulted from the evolution of man were sliding
35	down towards, or had already arrived at, an altogether new
35	relationship. The Eloi, like the Carolingian kings, had decayed
35	to a mere beautiful futility. They still possessed the earth on
35	sufferance: since the Morlocks, subterranean for innumerable
35	generations, had come at last to find the daylit surface
35	intolerable. And the Morlocks made their garments, I inferred, and
35	maintained them in their habitual needs, perhaps through the
35	survival of an old habit of service. They did it as a standing horse
35	paws with his foot, or as a man enjoys killing animals in sport:
35	because ancient and departed necessities had impressed it on the
35	organism. But, clearly, the old order was already in part reversed.
35	The Nemesis of the delicate ones was creeping on apace. Ages ago,
35	thousands of generations ago, man had thrust his brother man out of
35	the ease and the sunshine. And now that brother was coming back
35	changed! Already the Eloi had begun to learn one old lesson anew.
35	They were becoming reacquainted with Fear. And suddenly there came
35	into my head the memory of the meat I had seen in the Under-world.
35	It seemed odd how it floated into my mind: not stirred up as it
35	were by the current of my meditations, but coming in almost like a
35	question from outside. I tried to recall the form of it. I had a
35	vague sense of something familiar, but I could not tell what it was
35	at the time.
35	
35	'Still, however helpless the little people in the presence of their
35	mysterious Fear, I was differently constituted. I came out of this
35	age of ours, this ripe prime of the human race, when Fear does not
35	paralyse and mystery has lost its terrors. I at least would defend
35	myself. Without further delay I determined to make myself arms and a
35	fastness where I might sleep. With that refuge as a base, I could
35	face this strange world with some of that confidence I had lost in
35	realizing to what creatures night by night I lay exposed. I felt
35	I could never sleep again until my bed was secure from them. I
35	shuddered with horror to think how they must already have examined
35	me.
35	
35	'I wandered during the afternoon along the valley of the Thames, but
35	found nothing that commended itself to my mind as inaccessible. All
35	the buildings and trees seemed easily practicable to such dexterous
35	climbers as the Morlocks, to judge by their wells, must be. Then the
35	tall pinnacles of the Palace of Green Porcelain and the polished
35	gleam of its walls came back to my memory; and in the evening,
35	taking Weena like a child upon my shoulder, I went up the hills
35	towards the south-west. The distance, I had reckoned, was seven or
35	eight miles, but it must have been nearer eighteen. I had first seen
35	the place on a moist afternoon when distances are deceptively
